##########################################################################################
############################# Effectiveness Evaluation for 0 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.02
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q6         CACM-3195         51        N         0.00         0.000000
Q6         CACM-3198         52        N         0.00         0.000000
Q6         CACM-3199         53        N         0.00         0.000000
Q6         CACM-3200         54        N         0.00         0.000000
Q6         CACM-3203         55        N         0.00         0.000000
Q6         CACM-3204         56        N         0.00         0.000000
Q6         CACM-3170         57        N         0.00         0.000000
Q6         CACM-3175         58        N         0.00         0.000000
Q6         CACM-3176         59        N         0.00         0.000000
Q6         CACM-3177         60        N         0.00         0.000000
Q6         CACM-3179         61        N         0.00         0.000000
Q6         CACM-3180         62        N         0.00         0.000000
Q6         CACM-3184         63        N         0.00         0.000000
Q6         CACM-3189         64        N         0.00         0.000000
Q6         CACM-3190         65        N         0.00         0.000000
Q6         CACM-3192         66        N         0.00         0.000000
Q6         CACM-3197         67        N         0.00         0.000000
Q6         CACM-3198         68        N         0.00         0.000000
Q6         CACM-3201         69        N         0.00         0.000000
Q6         CACM-3202         70        N         0.00         0.000000
Q6         CACM-3170         71        N         0.00         0.000000
Q6         CACM-3174         72        N         0.00         0.000000
Q6         CACM-3175         73        N         0.00         0.000000
Q6         CACM-3179         74        N         0.00         0.000000
Q6         CACM-3180         75        N         0.00         0.000000
Q6         CACM-3184         76        N         0.00         0.000000
Q6         CACM-3185         77        N         0.00         0.000000
Q6         CACM-3190         78        N         0.00         0.000000
Q6         CACM-3195         79        N         0.00         0.000000
Q6         CACM-3198         80        N         0.00         0.000000
Q6         CACM-3199         81        N         0.00         0.000000
Q6         CACM-3201         82        N         0.00         0.000000
Q6         CACM-3202         83        N         0.00         0.000000
Q6         CACM-3204         84        N         0.00         0.000000
Q6         CACM-3185         85        N         0.00         0.000000
Q6         CACM-3188         86        N         0.00         0.000000
Q6         CACM-3192         87        N         0.00         0.000000
Q6         CACM-3195         88        N         0.00         0.000000
Q6         CACM-3196         89        N         0.00         0.000000
Q6         CACM-3199         90        N         0.00         0.000000
Q6         CACM-3202         91        N         0.00         0.000000
Q6         CACM-3173         92        N         0.00         0.000000
Q6         CACM-3175         93        N         0.00         0.000000
Q6         CACM-3200         94        N         0.00         0.000000
Q6         CACM-3174         95        N         0.00         0.000000
Q6         CACM-3182         96        N         0.00         0.000000
Q6         CACM-3182         97        N         0.00         0.000000
Q6         CACM-3199         98        N         0.00         0.000000
Q6         CACM-3182         99        N         0.00         0.000000
Q6         CACM-3200         100       N         0.00         0.000000


QueryID: Q7
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q7         CACM-3171         1         N         0.00         0.000000
Q7         CACM-3172         2         N         0.00         0.000000
Q7         CACM-3173         3         N         0.00         0.000000
Q7         CACM-3174         4         N         0.00         0.000000
Q7         CACM-3175         5         N         0.00         0.000000
Q7         CACM-3176         6         N         0.00         0.000000
Q7         CACM-3177         7         N         0.00         0.000000
Q7         CACM-3178         8         N         0.00         0.000000
Q7         CACM-3179         9         N         0.00         0.000000
Q7         CACM-3180         10        N         0.00         0.000000
Q7         CACM-3181         11        N         0.00         0.000000
Q7         CACM-3182         12        N         0.00         0.000000
