##########################################################################################
############################# Effectiveness Evaluation for 9 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.01
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q6         CACM-3192         51        N         0.00         0.000000
Q6         CACM-3192         52        N         0.00         0.000000
Q6         CACM-3192         53        N         0.00         0.000000
Q6         CACM-3192         54        N         0.00         0.000000
Q6         CACM-3193         55        N         0.00         0.000000
Q6         CACM-3193         56        N         0.00         0.000000
Q6         CACM-3180         57        N         0.00         0.000000
Q6         CACM-3180         58        N         0.00         0.000000
Q6         CACM-3181         59        N         0.00         0.000000
Q6         CACM-3181         60        N         0.00         0.000000
Q6         CACM-3182         61        N         0.00         0.000000
Q6         CACM-3182         62        N         0.00         0.000000
Q6         CACM-3182         63        N         0.00         0.000000
Q6         CACM-3182         64        N         0.00         0.000000
Q6         CACM-3182         65        N         0.00         0.000000
Q6         CACM-3183         66        N         0.00         0.000000
Q6         CACM-3183         67        N         0.00         0.000000
Q6         CACM-3184         68        N         0.00         0.000000
Q6         CACM-3184         69        N         0.00         0.000000
Q6         CACM-3184         70        N         0.00         0.000000
Q6         CACM-3175         71        N         0.00         0.000000
Q6         CACM-3176         72        N         0.00         0.000000
Q6         CACM-3176         73        N         0.00         0.000000
Q6         CACM-3176         74        N         0.00         0.000000
Q6         CACM-3177         75        N         0.00         0.000000
Q6         CACM-3177         76        N         0.00         0.000000
Q6         CACM-3177         77        N         0.00         0.000000
Q6         CACM-3178         78        N         0.00         0.000000
Q6         CACM-3179         79        N         0.00         0.000000
Q6         CACM-3179         80        N         0.00         0.000000
Q6         CACM-3179         81        N         0.00         0.000000
Q6         CACM-3179         82        N         0.00         0.000000
Q6         CACM-3180         83        N         0.00         0.000000
Q6         CACM-3180         84        N         0.00         0.000000
Q6         CACM-3174         85        N         0.00         0.000000
Q6         CACM-3174         86        N         0.00         0.000000
Q6         CACM-3174         87        N         0.00         0.000000
Q6         CACM-3175         88        N         0.00         0.000000
Q6         CACM-3175         89        N         0.00         0.000000
Q6         CACM-3175         90        N         0.00         0.000000
Q6         CACM-3175         91        N         0.00         0.000000
Q6         CACM-3173         92        N         0.00         0.000000
Q6         CACM-3173         93        N         0.00         0.000000
Q6         CACM-3173         94        N         0.00         0.000000
Q6         CACM-3171         95        N         0.00         0.000000
Q6         CACM-3172         96        N         0.00         0.000000
Q6         CACM-3171         97        N         0.00         0.000000
Q6         CACM-3170         98        N         0.00         0.000000
Q6         CACM-3170         99        N         0.00         0.000000
Q6         CACM-3170         100       N         0.00         0.000000


QueryID: Q7
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q7         CACM-3195         1         N         0.00         0.000000
Q7         CACM-3195         2         N         0.00         0.000000
Q7         CACM-3195         3         N         0.00         0.000000
Q7         CACM-3195         4         N         0.00         0.000000
Q7         CACM-3196         5         N         0.00         0.000000
Q7         CACM-3196         6         N         0.00         0.000000
Q7         CACM-3197         7         N         0.00         0.000000
Q7         CACM-3197         8         N         0.00         0.000000
Q7         CACM-3198         9         N         0.00         0.000000
Q7         CACM-3198         10        N         0.00         0.000000
Q7         CACM-3198         11        N         0.00         0.000000
Q7         CACM-3199         12        N         0.00         0.000000
